text_length,text_quality,metadata_score,structure_score,field_score,suspicious_keywords,repeated_lines,abnormal_symbols,missing_fields,metadata_anomaly,tampering_indicators,risk_score,label
4102,65,54,60,53,1,0,3,3,3,1,35.22,Suspicious
4370,50,50,80,64,4,3,2,2,1,1,38.42,Suspicious
1853,67,58,52,57,1,1,2,4,2,3,44.71,Suspicious
2301,56,23,33,14,7,7,6,6,6,7,83.72,Fake
1228,34,21,55,18,9,7,5,6,3,5,84.65,Fake
2863,36,60,23,57,5,7,5,7,7,7,73.71,Fake
2322,44,14,43,55,4,6,3,7,3,8,82.02,Fake
3454,93,83,85,98,0,0,1,1,0,1,12.05,Genuine
3077,40,19,27,52,9,7,5,4,4,8,82.35,Fake
3650,84,86,95,94,0,0,1,0,1,0,11.19,Genuine
4730,66,73,52,62,4,3,3,2,2,2,52.08,Suspicious
377,64,68,75,65,2,2,2,4,2,1,32.1,Suspicious
3392,92,80,81,90,0,0,1,1,0,0,9.43,Genuine
2811,85,93,90,89,0,1,0,0,1,1,10.37,Genuine
4826,64,56,50,62,4,2,2,1,1,2,44.66,Suspicious
3948,32,48,42,11,4,4,2,5,5,8,76.64,Fake
3058,99,97,81,91,0,1,0,0,0,0,6.77,Genuine
3205,61,52,78,49,4,1,3,4,1,1,43.58,Suspicious
3370,44,39,46,20,7,3,7,7,5,3,75.69,Fake
3339,100,80,84,95,1,1,1,0,1,1,23.22,Genuine
2999,72,63,51,69,2,3,1,1,1,3,34.4,Suspicious
4189,38,17,42,50,5,6,2,7,2,4,71.68,Fake
4821,36,26,55,24,8,6,3,5,5,4,79.06,Fake
637,36,22,50,11,4,6,2,7,5,4,70.84,Fake
3304,24,52,41,59,3,4,6,5,6,4,66.08,Fake
2452,57,49,28,42,9,2,7,7,6,4,90.82,Fake
4581,70,41,48,76,4,1,1,3,1,1,37.47,Suspicious
3836,90,87,91,99,1,1,1,1,0,1,16.67,Genuine
655,69,41,66,49,4,3,1,4,1,1,46.14,Suspicious
4082,79,41,53,57,3,1,3,1,1,2,39.8,Suspicious
4059,22,47,18,25,6,3,2,5,4,8,81.94,Fake
1633,89,83,91,95,1,0,0,1,0,0,10.5,Genuine
263,85,93,81,96,0,1,1,0,1,1,10.49,Genuine
1421,64,66,70,76,2,1,3,1,2,1,26.9,Suspicious
4990,90,83,97,91,0,1,0,1,0,0,6.54,Genuine
892,90,92,85,94,1,0,0,0,0,0,13.83,Genuine
784,67,61,72,61,4,1,1,2,1,2,37.94,Suspicious
2126,21,28,31,51,6,7,7,5,2,7,85.46,Fake
3679,92,96,100,87,1,1,0,1,1,0,10.07,Genuine
311,98,86,94,89,0,0,1,0,0,1,12.37,Genuine
4790,68,47,59,50,3,0,2,2,1,3,37.83,Suspicious
3220,49,22,38,14,4,3,4,6,4,7,77.7,Fake
1698,98,96,92,95,1,1,0,1,1,1,18.28,Genuine
3308,17,51,20,44,5,3,3,5,7,6,86.63,Fake
1761,50,73,59,70,1,1,1,2,3,2,30.47,Suspicious
210,11,44,52,16,8,7,5,5,3,9,83.58,Fake
2766,26,54,16,31,4,3,6,4,5,6,77.37,Fake
4335,36,40,44,53,9,6,6,6,5,3,81.6,Fake
1846,50,15,40,12,5,2,5,5,6,7,79.65,Fake
4652,93,96,81,93,0,1,1,0,1,0,12.96,Genuine
3704,73,49,49,78,2,1,0,4,1,3,40.08,Suspicious
1973,55,46,61,62,3,3,3,4,2,3,53.56,Suspicious
1169,59,38,21,48,9,4,2,5,7,6,74.14,Fake
4188,45,50,10,23,7,3,7,5,5,3,76.35,Fake
669,91,98,94,96,1,1,1,1,1,1,10.8,Genuine
2399,80,49,61,74,1,1,0,2,2,3,34.21,Suspicious
2136,78,69,63,53,4,3,2,3,3,3,41.76,Suspicious
4885,98,85,92,99,1,1,0,0,0,0,9.03,Genuine
4510,88,84,80,85,1,1,1,0,0,0,16.18,Genuine
3491,81,100,99,97,0,0,1,1,0,1,16.64,Genuine
4551,32,13,50,49,3,6,2,3,2,9,67.97,Fake
2451,33,27,56,46,8,2,7,3,7,3,68.65,Fake
4252,54,64,62,59,3,2,2,2,1,3,36.48,Suspicious
4528,51,32,34,30,7,3,5,3,6,9,77.78,Fake
1168,45,30,26,42,4,4,3,5,5,3,62.29,Fake
1088,56,80,78,69,1,0,0,3,1,2,28.82,Suspicious
3858,92,83,80,89,1,1,1,0,1,0,11.24,Genuine
4093,49,37,54,17,7,4,5,4,2,8,80.59,Fake
3342,48,12,18,56,9,5,3,3,3,6,77.81,Fake
1479,76,69,65,52,1,1,2,3,1,3,37.03,Suspicious
1769,45,65,54,79,1,1,2,2,3,1,29.95,Suspicious
636,50,54,77,52,1,3,3,4,1,3,42.95,Suspicious
2122,94,96,82,87,0,1,0,0,0,0,11.88,Genuine
1480,56,66,55,58,2,3,2,2,1,3,42.17,Suspicious
2580,55,50,39,16,5,3,3,6,7,5,65.9,Fake
1950,91,91,91,95,1,1,0,1,1,0,7.75,Genuine
3755,60,53,52,63,1,3,3,3,3,1,40.57,Suspicious
152,47,21,56,24,9,7,7,3,5,3,79.89,Fake
2576,64,73,65,67,2,2,0,1,1,3,28.26,Suspicious
4688,46,72,58,64,1,2,2,2,1,2,38.34,Suspicious
3051,47,60,65,61,1,0,2,2,2,2,31.77,Suspicious
1619,14,29,32,20,7,7,3,6,6,6,89.81,Fake
735,49,41,56,49,2,3,0,4,1,2,39.92,Suspicious
1841,98,84,85,97,0,1,1,0,1,1,20.24,Genuine
315,34,48,39,50,6,4,4,6,3,7,75.74,Fake
589,88,92,98,89,0,1,1,0,0,0,8.54,Genuine
1082,90,98,85,87,1,0,1,0,1,1,13.88,Genuine
4049,86,90,96,89,0,1,1,0,1,0,10.83,Genuine
4019,99,80,88,98,1,1,0,1,0,1,13.43,Genuine
2751,53,52,56,56,4,5,5,7,5,9,74.85,Fake
1665,60,59,54,67,3,2,1,3,3,3,50.14,Suspicious
189,33,50,39,31,7,5,5,4,5,5,76.9,Fake
1288,57,42,64,49,2,1,0,1,2,1,38.94,Suspicious
4030,43,56,10,50,9,5,5,3,2,9,76.68,Fake
3813,40,44,13,18,7,3,4,7,2,7,86.83,Fake
1692,57,58,15,52,9,3,6,3,7,4,71.54,Fake
4035,29,43,43,33,6,4,4,3,3,4,73.24,Fake
812,80,49,72,53,1,1,1,4,2,2,34.41,Suspicious
2886,95,87,86,88,0,0,0,0,1,0,8.87,Genuine
731,46,60,49,79,4,2,3,3,1,2,46.45,Suspicious
4565,85,90,88,98,0,1,0,0,0,0,11.62,Genuine
3349,94,85,94,97,0,0,0,1,0,1,9.04,Genuine
1991,100,81,85,94,1,1,0,1,1,0,6.25,Genuine
3195,46,80,45,54,2,1,2,1,1,1,33.59,Suspicious
4476,90,89,83,89,1,0,0,0,1,0,11.17,Genuine
4817,100,91,86,96,1,0,0,1,0,0,9.41,Genuine
4344,54,42,26,15,6,5,4,6,4,9,84.73,Fake
3212,53,47,30,40,5,4,4,6,5,5,75.35,Fake
3954,16,10,34,57,6,7,2,7,4,6,87.38,Fake
353,30,33,47,12,9,2,2,6,6,5,76.29,Fake
2595,45,78,61,47,2,2,2,4,2,3,41.33,Suspicious
2918,24,13,15,11,6,3,5,6,2,9,85.18,Fake
485,23,31,52,37,8,4,7,4,5,5,83.68,Fake
1883,49,56,52,51,8,4,4,3,3,3,67.66,Fake
4805,93,83,82,85,1,1,0,0,1,1,14.24,Genuine
4930,53,62,75,76,4,2,0,4,3,2,37.55,Suspicious
4223,59,28,26,17,4,4,4,4,4,6,72.21,Fake
4018,63,58,53,51,2,0,1,3,1,1,31.51,Suspicious
1261,76,65,51,76,1,1,2,4,3,1,35.52,Suspicious
4811,49,62,53,73,4,1,1,2,3,3,47.37,Suspicious
650,94,89,84,98,1,0,1,0,0,0,12.12,Genuine
2480,88,95,91,86,1,0,1,1,1,0,10.55,Genuine
1143,20,36,32,42,6,5,6,7,7,9,85.86,Fake
1535,29,31,56,32,3,4,4,4,2,8,71.14,Fake
4881,80,90,92,96,0,0,0,1,0,1,12.23,Genuine
1471,45,55,45,66,1,1,2,3,3,1,39.96,Suspicious
4701,94,88,95,96,0,1,0,0,0,0,11.14,Genuine
2573,27,17,60,21,3,4,2,5,3,7,73.12,Fake
105,41,59,41,19,9,2,2,3,2,8,83.09,Fake
1868,99,80,80,96,0,1,1,1,0,1,18.45,Genuine
3898,66,67,64,62,1,3,0,3,3,1,35.16,Suspicious
2150,54,71,77,71,3,0,2,2,3,3,33.69,Suspicious
925,91,98,88,87,1,0,1,1,1,1,19.79,Genuine
3172,92,82,89,98,1,1,0,1,0,1,13.57,Genuine
3189,91,98,95,95,1,1,1,1,1,0,16.84,Genuine
3465,98,85,96,93,0,1,0,1,0,1,13.79,Genuine
1013,75,58,50,78,4,1,0,4,2,2,37.56,Suspicious
1394,45,41,16,37,6,7,3,6,6,9,82.49,Fake
2547,18,35,29,49,4,4,4,7,4,4,72.61,Fake
1251,67,40,54,45,4,1,2,1,1,3,46.24,Suspicious
1933,60,19,52,47,5,4,3,4,5,8,70.3,Fake
2290,95,94,88,98,1,0,1,0,0,0,5.75,Genuine
1087,46,43,65,78,2,1,0,3,1,1,28.53,Suspicious
4856,49,58,51,80,2,1,3,4,1,2,38.37,Suspicious
824,82,90,86,97,0,0,0,0,0,1,10.65,Genuine
631,54,49,41,33,6,4,6,7,3,6,77.24,Fake
302,32,48,30,50,5,7,2,7,4,5,72.1,Fake
2452,93,85,96,95,0,0,0,0,0,0,5.44,Genuine
3245,97,90,93,97,1,1,1,1,1,1,15.36,Genuine
1216,94,99,89,97,0,0,0,1,1,1,1.49,Genuine
4506,46,71,62,57,2,0,1,2,2,3,38.73,Suspicious
4785,45,45,44,49,9,2,3,4,4,8,82.59,Fake
3642,22,32,21,55,8,2,5,7,2,5,77.9,Fake
2805,29,30,23,17,4,3,4,4,5,7,79.55,Fake
4045,78,52,45,78,1,3,2,1,1,1,29.36,Suspicious
951,29,52,57,52,7,7,3,6,7,7,83.52,Fake
3423,65,65,80,63,2,0,0,2,2,3,36.62,Suspicious
240,93,87,89,86,1,0,0,0,1,0,10.37,Genuine
3898,64,43,46,80,3,0,2,4,2,3,43.77,Suspicious
3912,55,49,61,80,4,2,1,4,1,1,35.42,Suspicious
4754,99,98,96,88,0,0,1,0,0,0,2.48,Genuine
3805,82,93,97,89,0,0,1,0,1,0,4.53,Genuine
1605,70,80,57,56,1,1,2,4,3,3,39.63,Suspicious
956,80,98,99,97,0,0,1,0,0,0,10.1,Genuine
1053,55,51,52,14,8,2,6,3,2,6,79.78,Fake
714,59,50,39,12,9,3,5,6,5,4,79.47,Fake
1491,57,65,53,48,3,2,0,3,2,2,36.16,Suspicious
2453,66,45,67,78,2,1,3,2,3,1,34.77,Suspicious
3650,50,70,49,70,4,2,0,2,3,2,36.01,Suspicious
3130,84,82,94,90,0,0,1,0,0,1,4.62,Genuine
3300,56,69,72,71,2,2,0,2,1,1,29.63,Suspicious
2504,76,63,56,46,3,0,0,1,1,3,38.09,Suspicious
1089,90,87,85,88,0,1,1,0,0,1,14.4,Genuine
1097,60,54,48,71,3,0,0,1,3,1,36.18,Suspicious
121,19,57,32,42,5,6,2,4,6,6,81.52,Fake
1793,13,19,48,33,3,5,7,5,6,4,69.48,Fake
675,75,76,62,55,2,3,0,1,2,1,31.98,Suspicious
964,77,70,55,48,3,1,3,1,2,1,38.03,Suspicious
1492,83,93,85,98,1,0,0,1,1,1,12.05,Genuine
4125,47,58,70,74,4,2,1,1,3,3,43.24,Suspicious
2882,71,73,58,80,1,3,1,3,3,2,39.54,Suspicious
1268,88,80,91,98,0,0,0,0,0,0,5.38,Genuine
4210,51,42,76,75,2,2,2,1,1,1,34.74,Suspicious
1116,20,24,48,49,4,5,2,5,2,6,72.24,Fake
2521,12,38,11,31,8,3,4,5,7,4,80.29,Fake
2639,53,23,18,29,4,2,2,4,3,8,76.59,Fake
3424,43,33,54,44,8,4,7,4,2,4,76.08,Fake
2987,23,58,14,34,8,5,5,3,5,8,85.34,Fake
4624,26,25,20,22,4,7,3,6,7,7,79.29,Fake
2704,55,52,75,57,2,1,2,3,2,2,39.18,Suspicious
4897,100,92,93,91,0,1,1,1,0,0,16.18,Genuine
4179,81,82,93,98,1,1,0,0,0,0,15.0,Genuine
2759,94,92,98,97,1,1,0,0,1,1,14.98,Genuine
2594,36,49,41,35,5,7,4,4,3,7,75.61,Fake
3507,84,99,95,85,0,0,1,1,0,1,17.75,Genuine
2299,80,84,97,96,0,0,1,0,1,1,16.17,Genuine
4694,54,51,35,13,7,6,4,6,3,9,80.98,Fake
1160,82,87,87,97,0,1,0,1,0,0,12.88,Genuine
2656,12,57,16,41,7,6,7,6,3,7,86.79,Fake
4500,72,75,48,68,3,2,3,2,2,2,45.4,Suspicious
1323,18,50,31,27,6,3,4,3,7,5,77.71,Fake
3542,84,94,84,91,1,1,0,0,1,1,18.5,Genuine
159,46,51,70,67,2,1,3,1,2,2,40.04,Suspicious
3510,58,49,31,49,9,7,7,4,5,4,78.67,Fake
863,76,62,67,57,1,0,2,2,1,3,29.96,Suspicious
3020,94,98,89,96,1,1,0,0,1,0,4.89,Genuine
2679,62,73,69,50,1,1,1,4,1,3,32.96,Suspicious
2885,91,84,92,90,1,0,0,1,0,0,15.72,Genuine
2257,69,44,55,78,4,3,2,2,3,1,41.76,Suspicious
1487,46,60,53,68,4,0,2,2,3,2,42.85,Suspicious
888,46,45,72,73,2,0,3,1,2,1,37.93,Suspicious
1065,48,65,53,59,1,0,3,2,2,1,31.61,Suspicious
1010,26,10,29,42,8,7,7,4,2,9,86.46,Fake
2483,85,87,81,96,0,0,0,0,1,0,8.67,Genuine
4918,98,98,89,85,1,0,0,1,1,1,18.88,Genuine
610,78,70,51,51,4,3,3,4,3,1,43.32,Suspicious
2360,84,82,89,99,0,1,0,1,0,1,16.04,Genuine
2158,13,33,45,37,9,3,4,7,5,7,84.56,Fake
780,34,40,23,26,6,2,4,6,3,6,78.33,Fake
715,98,95,85,95,0,0,0,0,1,0,8.07,Genuine
1495,32,20,25,58,8,7,7,4,2,9,87.37,Fake
856,42,13,51,20,9,5,2,4,2,3,70.76,Fake
2348,15,12,58,51,6,2,3,5,7,6,72.07,Fake
461,76,76,62,73,3,3,0,4,2,3,37.56,Suspicious
4470,53,58,52,48,1,2,1,2,1,1,29.89,Suspicious
2807,46,63,74,46,4,3,0,1,2,2,35.99,Suspicious
3927,32,44,38,31,7,7,3,7,2,7,85.62,Fake
1560,70,42,49,73,1,1,1,4,2,2,33.93,Suspicious
1646,34,37,47,45,6,5,4,6,2,8,78.06,Fake
2070,47,31,14,57,5,6,3,6,6,6,77.09,Fake
1442,49,42,60,47,5,4,2,6,3,9,68.59,Fake
4563,86,91,95,99,0,1,0,0,1,1,12.69,Genuine
1240,84,81,93,91,1,1,1,1,1,0,15.88,Genuine
1855,98,96,80,90,0,1,0,1,0,0,3.79,Genuine
4022,52,72,75,47,3,3,2,4,2,3,51.36,Suspicious
2429,62,50,46,56,2,1,2,3,1,3,36.57,Suspicious
1700,88,100,89,95,0,0,0,1,0,0,3.88,Genuine
1681,82,88,88,90,1,0,1,0,0,1,12.31,Genuine
3223,34,15,54,31,7,7,7,6,6,5,86.89,Fake
3657,32,31,60,51,6,6,6,3,2,3,71.04,Fake
4085,73,61,77,52,2,0,3,4,1,3,39.51,Suspicious
3481,55,59,55,59,2,3,0,2,2,2,36.2,Suspicious
4493,76,80,67,65,3,0,2,3,1,3,34.66,Suspicious
4331,91,93,94,99,0,0,1,1,0,1,9.95,Genuine
791,82,89,94,90,0,1,1,0,1,0,5.62,Genuine
4160,92,95,92,88,1,1,0,0,1,1,7.89,Genuine
1122,88,89,80,90,1,0,1,1,1,1,22.15,Genuine
2829,37,29,42,42,6,6,6,6,6,8,79.58,Fake
3980,31,24,17,13,6,6,3,3,2,7,88.58,Fake
4588,54,10,14,40,9,6,5,6,6,5,89.71,Fake
2633,29,57,11,32,9,6,6,3,4,8,86.73,Fake
3360,47,58,58,79,1,2,2,3,1,1,34.14,Suspicious
3229,79,58,65,77,3,2,2,2,2,3,39.84,Suspicious
4622,85,94,100,94,0,1,1,0,0,0,6.37,Genuine
4513,60,11,15,53,7,3,2,4,5,6,75.77,Fake
1261,88,94,83,85,1,0,0,1,1,0,7.35,Genuine
3197,68,46,64,57,1,1,0,3,3,1,30.08,Suspicious
2750,95,85,88,87,1,0,1,1,0,0,12.1,Genuine
3241,53,47,22,30,3,5,6,7,3,4,70.54,Fake
2447,67,44,75,50,1,0,1,4,3,3,38.49,Suspicious
139,77,76,71,77,2,3,1,2,2,1,31.87,Suspicious
4181,86,88,83,91,1,1,1,1,0,1,14.17,Genuine
4067,31,41,55,42,4,2,4,5,3,4,67.33,Fake
4935,44,29,55,12,3,3,6,3,2,4,68.05,Fake
4583,24,32,38,26,9,7,5,6,7,3,84.24,Fake
3656,86,86,87,87,0,0,0,0,0,0,8.19,Genuine
2112,93,94,86,88,1,1,1,1,1,0,17.48,Genuine
717,100,87,95,96,0,0,0,1,1,0,7.92,Genuine
3861,80,100,92,97,0,0,1,1,0,1,6.82,Genuine
857,51,41,17,38,5,7,5,6,2,7,76.78,Fake
1857,51,52,48,14,4,4,3,5,5,7,71.08,Fake
2671,45,58,40,46,8,7,7,4,5,6,82.15,Fake
4181,87,93,95,99,0,1,0,0,0,0,13.54,Genuine
3277,89,92,92,94,1,0,0,1,0,0,9.06,Genuine
4091,14,58,39,37,5,4,3,7,3,8,74.45,Fake
2364,60,44,56,54,8,7,2,7,5,6,74.67,Fake
640,73,64,50,55,1,2,3,4,2,3,38.23,Suspicious
756,96,95,83,86,1,1,1,0,0,0,5.99,Genuine
3811,50,51,17,39,8,6,4,5,6,4,79.15,Fake
3098,11,20,42,27,7,4,3,7,2,9,86.15,Fake
4157,36,18,47,22,4,6,4,3,2,4,74.61,Fake
820,97,96,92,87,1,0,1,1,1,0,7.51,Genuine
1613,10,34,52,47,6,4,4,4,3,8,75.58,Fake
355,12,45,40,24,8,5,4,6,6,6,85.9,Fake
1564,52,65,72,79,4,0,0,3,2,2,35.25,Suspicious
2522,83,94,93,88,0,0,1,0,1,0,7.07,Genuine
255,86,85,94,99,1,1,1,1,0,1,8.5,Genuine
4770,82,93,89,90,0,1,0,1,1,1,16.66,Genuine
3630,95,89,94,88,0,1,0,0,0,1,5.83,Genuine
1848,48,14,19,15,9,4,4,4,6,7,93.24,Fake
1807,87,88,96,87,0,0,1,0,0,0,13.13,Genuine
3976,97,82,86,85,0,0,0,1,1,0,8.07,Genuine
3751,30,10,53,15,9,3,3,3,3,3,76.77,Fake
4788,97,93,93,88,1,1,1,0,1,0,6.18,Genuine
155,71,45,50,50,3,0,3,2,2,1,43.12,Suspicious
4733,56,53,50,45,2,1,3,3,3,2,46.31,Suspicious
1560,95,87,89,99,1,0,0,0,1,0,16.71,Genuine
2700,76,59,78,60,1,3,2,3,1,1,32.9,Suspicious
2379,58,33,41,44,9,6,6,6,4,5,91.98,Fake
450,14,22,30,60,6,5,2,7,5,4,77.24,Fake
181,60,32,53,34,6,6,5,7,3,8,80.4,Fake
1266,32,22,19,25,8,4,3,6,4,6,88.17,Fake
706,89,86,86,88,0,0,1,1,0,1,20.53,Genuine
4634,83,97,84,100,0,1,0,0,0,0,10.38,Genuine
2674,33,29,54,26,4,6,2,5,5,9,69.56,Fake
3446,17,27,36,27,4,2,6,7,7,6,81.3,Fake
663,31,55,43,29,7,7,4,4,6,9,84.41,Fake
2686,94,97,82,86,1,1,1,0,0,1,12.99,Genuine
436,92,98,91,85,1,0,1,1,1,1,11.25,Genuine
2161,74,66,69,50,1,1,2,2,2,1,30.96,Suspicious
3721,38,38,32,35,7,5,7,3,7,3,73.01,Fake
1294,97,85,99,92,1,1,0,1,0,0,5.96,Genuine
1829,59,43,74,54,3,3,3,4,2,1,44.3,Suspicious
336,90,100,93,99,1,1,1,0,1,0,8.85,Genuine
4358,46,77,48,49,1,0,1,1,2,3,33.51,Suspicious
3660,63,53,76,53,4,0,1,4,1,3,44.33,Suspicious
2884,36,23,50,53,8,5,7,6,5,5,90.29,Fake
429,56,35,49,51,5,4,5,3,2,7,69.52,Fake
260,57,75,74,48,3,0,2,4,1,2,34.94,Suspicious
824,90,99,80,93,1,0,0,0,1,0,4.64,Genuine
4998,45,74,68,47,3,0,3,2,2,3,41.44,Suspicious
4866,42,37,56,17,4,4,7,5,5,6,76.91,Fake
2863,88,96,81,93,1,1,0,0,0,0,15.87,Genuine
4472,54,37,13,57,7,6,2,6,4,9,81.91,Fake
4525,64,47,51,47,1,3,0,4,3,3,43.49,Suspicious
4775,13,33,53,54,3,3,5,5,7,9,66.99,Fake
3641,70,69,55,73,3,3,0,2,1,3,44.58,Suspicious
231,78,69,77,60,1,1,2,2,1,1,32.09,Suspicious
4470,39,29,41,51,3,6,3,3,7,9,71.75,Fake
4706,66,55,59,46,2,0,1,3,3,1,29.18,Suspicious
4103,11,35,50,51,5,2,2,4,7,5,66.11,Fake
1312,94,90,82,98,1,1,1,0,1,0,12.29,Genuine
704,37,45,34,16,4,6,5,7,3,4,68.23,Fake
102,33,52,31,23,8,3,5,7,4,4,75.13,Fake
146,93,87,94,88,0,1,1,0,1,1,15.07,Genuine
143,41,22,60,25,3,3,4,4,6,6,65.79,Fake
4201,69,75,68,75,2,2,1,1,2,3,29.01,Suspicious
2772,79,57,80,73,2,3,3,2,2,2,35.08,Suspicious
3442,100,89,80,95,0,0,0,1,0,0,3.59,Genuine
408,76,71,72,57,4,3,2,2,3,3,38.02,Suspicious
988,54,44,50,46,4,3,2,2,3,2,50.09,Suspicious
4519,33,31,48,50,4,5,5,6,3,7,74.17,Fake
1776,87,85,99,98,1,1,1,0,1,0,7.62,Genuine
2623,52,73,52,73,1,0,0,2,1,1,25.46,Suspicious
2278,87,96,100,93,1,0,0,0,0,0,4.33,Genuine
4534,46,49,57,44,9,5,2,7,5,8,75.4,Fake
3148,96,96,83,98,0,0,1,1,1,0,8.13,Genuine
4087,25,33,14,50,4,6,5,7,6,9,77.31,Fake
3844,30,42,26,38,7,3,3,6,6,5,75.86,Fake
3884,83,81,83,88,1,1,0,1,1,1,22.49,Genuine
2840,83,98,100,97,0,0,1,1,1,1,1.93,Genuine
234,64,51,64,64,4,1,2,2,3,2,46.35,Suspicious
3458,52,22,37,18,8,2,7,5,4,3,72.84,Fake
3201,56,33,13,50,5,6,7,5,7,9,80.73,Fake
2949,100,88,88,94,0,0,1,0,1,1,8.2,Genuine
4594,89,92,84,92,0,0,1,0,0,1,9.42,Genuine
1728,65,55,50,47,1,2,0,1,2,2,39.64,Suspicious
4250,88,100,86,94,0,0,1,1,1,1,19.1,Genuine
4910,75,52,64,79,3,1,0,2,3,3,29.25,Suspicious
949,76,59,58,48,4,3,2,1,2,2,44.09,Suspicious
814,53,57,31,49,3,5,7,6,5,7,71.61,Fake
2529,90,85,100,89,1,1,1,1,0,1,10.28,Genuine
4076,74,74,69,61,4,1,2,2,2,2,31.75,Suspicious
3277,85,87,88,86,1,1,0,1,0,1,15.53,Genuine
101,64,53,77,54,4,3,3,2,3,1,43.07,Suspicious
2883,98,84,84,91,0,1,1,1,0,0,15.98,Genuine
2213,54,56,74,65,4,0,0,1,3,1,26.67,Suspicious
2903,77,61,47,67,1,0,2,4,1,1,30.01,Suspicious
776,12,51,57,11,3,2,5,5,2,4,68.17,Fake
3555,63,56,60,74,4,1,3,4,3,1,32.37,Suspicious
2345,29,25,37,38,4,3,3,3,3,7,78.12,Fake
990,49,53,43,58,8,7,7,3,3,4,76.61,Fake
3708,85,87,89,92,0,0,0,1,0,1,13.19,Genuine
4334,17,36,36,43,7,7,2,6,2,7,87.11,Fake
1734,28,45,12,47,3,3,2,3,3,8,80.16,Fake
1529,17,58,51,36,9,4,2,7,5,6,81.77,Fake
697,22,42,40,34,4,7,4,6,3,9,85.68,Fake
362,82,80,96,87,1,0,0,0,1,1,10.34,Genuine
3959,66,78,70,47,2,0,2,3,3,1,28.55,Suspicious
1111,46,36,59,57,4,7,7,6,6,8,72.62,Fake
4924,31,37,28,52,5,6,5,3,3,4,78.58,Fake
4638,97,83,90,89,0,1,1,0,0,0,11.28,Genuine
1163,67,73,51,55,3,3,0,4,1,2,41.34,Suspicious
324,80,100,93,88,0,0,0,0,1,0,7.72,Genuine
4576,67,55,45,56,4,1,0,1,2,1,27.41,Suspicious
4995,59,31,16,39,4,7,2,6,5,7,76.07,Fake
2994,69,56,54,69,2,3,1,4,1,2,41.39,Suspicious
2643,21,18,19,57,4,2,7,4,4,5,77.38,Fake
684,45,64,80,61,1,2,3,2,3,3,37.82,Suspicious
3146,93,84,88,92,0,1,1,0,0,1,22.09,Genuine
4655,92,98,99,88,1,1,0,1,0,0,9.64,Genuine
2118,63,69,58,57,4,1,2,1,1,1,40.86,Suspicious
3570,65,75,53,52,4,1,3,4,2,3,45.91,Suspicious
1284,100,86,92,86,0,1,1,0,0,1,15.35,Genuine
2413,73,75,57,53,3,0,2,3,1,1,32.94,Suspicious
1357,47,13,20,30,8,3,4,5,7,6,86.59,Fake
466,28,35,33,18,7,6,6,6,6,7,85.26,Fake
3965,100,92,91,88,1,0,1,1,0,0,9.54,Genuine
1614,99,89,97,98,1,1,1,1,1,1,12.92,Genuine
2563,63,72,67,46,4,0,1,3,3,1,36.6,Suspicious
3946,83,96,81,89,1,0,1,1,1,1,15.77,Genuine
4762,22,54,25,17,5,7,3,3,5,3,64.82,Fake
4799,37,28,29,53,9,7,2,3,4,7,83.46,Fake
513,43,41,44,24,8,7,6,7,2,6,87.61,Fake
1330,80,93,90,96,0,1,0,1,0,0,10.15,Genuine
1904,52,68,79,58,4,2,3,1,3,3,48.85,Suspicious
2715,95,81,97,94,1,1,0,0,1,1,14.35,Genuine
2242,13,38,13,10,6,3,7,7,7,3,76.36,Fake
3690,98,88,99,85,0,1,0,1,0,0,12.71,Genuine
493,80,90,87,100,0,0,0,1,0,0,9.08,Genuine
3993,69,51,45,66,4,0,2,1,1,1,38.1,Suspicious
529,99,94,100,89,1,1,1,1,0,0,8.88,Genuine
2730,47,40,50,51,3,1,2,4,2,3,48.81,Suspicious
4866,50,58,14,53,4,4,2,3,2,8,72.11,Fake
2909,54,32,30,15,6,5,2,4,5,5,74.36,Fake
4232,53,48,50,15,8,6,3,5,5,4,72.22,Fake
3339,36,15,24,51,9,7,6,3,6,7,87.18,Fake
3112,56,57,67,64,2,0,1,2,2,2,28.45,Suspicious
2910,87,91,90,90,1,0,0,0,1,1,17.46,Genuine
3293,49,73,55,47,2,1,0,3,2,2,35.39,Suspicious
3455,97,91,93,89,0,1,1,1,1,1,12.38,Genuine
339,55,50,27,47,9,4,6,6,7,6,80.7,Fake
2544,94,89,99,87,1,1,0,1,0,0,17.09,Genuine
113,83,85,95,99,1,0,1,0,0,0,11.08,Genuine
4726,84,87,98,86,0,0,1,1,0,1,14.8,Genuine
4110,68,58,67,75,1,0,3,1,3,2,33.51,Suspicious
4254,48,58,61,52,1,3,3,4,3,2,45.08,Suspicious
897,80,88,91,86,0,0,1,1,0,0,10.14,Genuine
3194,40,33,24,21,6,5,3,7,6,3,70.38,Fake
1206,47,74,77,68,3,1,3,1,1,1,32.54,Suspicious
3754,12,10,24,59,6,4,6,5,7,6,84.62,Fake
2226,91,89,93,94,1,1,0,0,0,1,13.43,Genuine
436,54,36,19,27,9,2,7,3,5,4,74.82,Fake
4357,11,56,59,57,7,5,3,4,6,6,73.78,Fake
4201,85,86,91,87,1,1,0,0,1,0,10.42,Genuine
1151,77,65,61,52,2,0,2,4,3,3,39.01,Suspicious
3294,87,90,90,100,0,0,0,0,0,0,3.15,Genuine
422,87,91,81,91,0,1,1,1,0,1,10.58,Genuine
